cites,authors,title,year,source,publisher,article_url,cites_url,gs_rank,query_date,type,doi,ecc,cites_per_year,cites_per_author,author_count,age,abstract,full_text_url,related_url,source_file,query,papers,citations,years,cites_year,cites_paper,cites_author,papers_author,authors_paper,h_index,g_index,hc_index,h_i_index,h_i_norm,awcr,aw_index,awc_rp_a,e_index,hm_index,cites_author_year,h_i_annual,h_coverage,g_coverage,star_count,year_first,year_last,acc1,acc2,acc5,acc20,h_a,tool_name,study_id,double_code,topic_cat,tool_use_type
0,CJ Villa,A New Day For Environmental Justice at the US EPA,2023,U. Mem. L. Rev.,HeinOnline,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/umem54&section=29,,283,2025-09-15,,,0,0,0,1,2,"… September 24, 2022, was a big day in the history of the EPA. On this day, EPA … ""into EJ Screen and retrieved data on both environmental and demographic factors. The EJ Screen data …",https://digitalrepository.unm.edu/cgi/viewcontent.cgi?article=1964&context=law_facultyscholarship,https://scholar.google.com/scholar?q=related:1OA05FOvaFwJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,170,TRUE,NA,NA
0,M Caines,The Effectiveness of Fines in Deterring Clean Air Act Violations,2025,,search.proquest.com,https://search.proquest.com/openview/aa04748605b8349ade291fddfef140d0/1?pq-origsite=gscholar&cbl=18750&diss=y,,200,2025-09-15,,,0,0,0,1,1,This dissertation uses data from the US EPA's ECHO database to examine the relationship between monetary penalties imposed by regulatory agencies and subsequent facility-level …,https://shsu-ir.tdl.org/bitstreams/c37d1f7a-784c-4df1-95dc-ea9c6d3bb30d/download,https://scholar.google.com/scholar?q=related:9FgIOBI1iNgJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,825,TRUE,NA,NA
0,E Smith,"Analyzing Heat Waves Experienced by Underrepresented Communities Living in Low-Income Neighborhoods of Oklahoma City, Oklahoma",2024,,shareok.org,https://shareok.org/items/ec1bf516-8a34-4657-9f03-393b930fbc48,,315,2025-09-15,,,0,0,0,1,1,"… most fatal weather phenomena in 2022. As climates change … indicators of environmental justice in EJScreen (Figs. 2.1 and … and people of color indicators in EJScreen, I found that most …",https://shareok.org/bitstreams/7c1f0813-c8d3-4bbf-9d84-bee0cae3fa9e/download,https://scholar.google.com/scholar?q=related:JICNHAVaZEIJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,218,TRUE,NA,NA
0,"T Morphew, J Graham, N Anderson, ...",School absenteeism linked to PM2.5 and SO2 exposure in students with asthma from environmental justice areas with elevated AQI risk,2025,International Journal …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/09603123.2025.2498061,,55,2025-09-15,,10.1080/09603123.2025.2498061,0,0,0,4,1,"The objective of this study was to examine the influence of air quality (PM 2.5 , SO 2 , O 3 , and NO 2 ) on daily school absenteeism rates in students with and without asthma in an …",https://www.tandfonline.com/doi/pdf/10.1080/09603123.2025.2498061,https://scholar.google.com/scholar?q=related:hg-EDTWF-CcJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,894,TRUE,NA,NA
0,"Y Molina, E Lee, J Piñeros, D Ries, ...",Characterizing the catchment area and identifying scientific priorities with communities: An example from the University of Illinois Cancer Center,2024,Preventive Oncology …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/28322134.2024.2381819,,214,2025-09-15,,10.1080/28322134.2024.2381819,0,0,0,5,1,"… We utilized 2018–2022 5-year estimates for age, gender, race/ethnicity, veteran status, disability, education level, unemployment, severe housing problems, food stamp usage, and …",https://www.tandfonline.com/doi/pdf/10.1080/28322134.2024.2381819,https://scholar.google.com/scholar?q=related:YOW3B1oUcFYJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,691,TRUE,NA,NA
0,"LE Wild, N DiStefano, G Forman, ...",Socioeconomic Disparities and Risk of Papillary Thyroid Cancer Associated with Environmental Exposure to Per-and Polyfluoroalkyl Substances (PFAS) in …,2025,… research and public …,pmc.ncbi.nlm.nih.gov,https://pmc.ncbi.nlm.nih.gov/articles/PMC12386462/,,120,2025-09-15,HTML,,0,0,0,4,1,The existing literature suggests that exposure to Per- and Polyfluoroalkyl Substances (PFAS) can increase Papillary Thyroid Cancer (PTC) risk by interfering with thyroid hormone …,https://pmc.ncbi.nlm.nih.gov/articles/PMC12386462/,https://scholar.google.com/scholar?q=related:eyE8upHctCoJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,824,TRUE,NA,NA
4,"T Gunda, A Wachtel, S Khadka Mishra, E Moog",Quantitative approaches for including equity in risk and resilience infrastructure planning analyses,2023,Risk Analysis,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/risa.14230,https://scholar.google.com/scholar?cites=478538493726166132&as_sdt=2005&sciodt=2007&hl=en,155,2025-09-15,,10.1111/risa.14230,4,2,1,4,2,"… Simulation model (PW-ESESim)—that can support the calculation and evaluation of multiple metrics across the multiple ESG considerations in this analysis (Tidwell et al., 2022). The …",https://onlinelibrary.wiley.com/doi/am-pdf/10.1111/risa.14230,https://scholar.google.com/scholar?q=related:dAzmgTkcpAYJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,639,TRUE,NA,NA
1,"J Langemeyer, S Busse, A Arabas, G Benati, ...",Social-ecological justice in cities: a spatial vulnerability approach,2025,npj Urban …,nature.com,https://www.nature.com/articles/s42949-025-00234-8,https://scholar.google.com/scholar?cites=7014004550936259349&as_sdt=2005&sciodt=2007&hl=en,138,2025-09-15,HTML,,1,1,0,5,1,"Ecological and social injustices are deeply intertwined, yet their integration into strategic spatial planning is widely lacking. This paper presents a spatial, participatory, multi-criteria …",https://www.nature.com/articles/s42949-025-00234-8,https://scholar.google.com/scholar?q=related:FWuHL_q_VmEJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,791,TRUE,NA,NA
1,"C McGinnis, JM Barajas",Evaluating Transportation Equity Data Dashboards,2024,,escholarship.org,https://escholarship.org/uc/item/5jz35792,https://scholar.google.com/scholar?cites=3931377484422952726&as_sdt=2005&sciodt=2007&hl=en,320,2025-09-15,,,1,1,1,2,1,The historical impacts of transportation planning and investment have left lasting scars on communities of color and low-income communities. This research evaluates online equity …,https://escholarship.org/content/qt5jz35792/qt5jz35792.pdf,https://scholar.google.com/scholar?q=related:Frf_JP4OjzYJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,148,TRUE,NA,NA
0,"S Exline, N Brown",Health Impacts of Environmental Inequalities in Redlined Areas,2023,Socially Responsible Modeling …,journals.library.iit.edu,http://journals.library.iit.edu/index.php/Soremo/article/view/298,,35,2025-09-15,HTML,,0,0,0,2,2,"… We also hope to provide a tool that can be more useful than existing resources we’ve used and found to have issues, such as the EPA’s Environmental Justice Screening tool (EJScreen…",http://journals.library.iit.edu/index.php/Soremo/article/view/298,https://scholar.google.com/scholar?q=related:zBayCUeOiUYJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,590,TRUE,NA,NA
3,"L Lazer, L Freehafer",Dataset of electric school bus adoption in the United States,2023,… Institute. https://datasets. wri. org/dataset …,scholar.archive.org,https://scholar.archive.org/work/bflyz4ugxnah3msyh2hximnxea/access/wayback/https://files.wri.org/d8/s3fs-public/2022-09/technical-note-dataset-electric-school-bus-adoption-united-states-august-2022.pdf?VersionId=88egpbp3IM7JmvI.KMc6wHCUxh69T9ln,https://scholar.google.com/scholar?cites=8886445661419271817&as_sdt=2005&sciodt=2007&hl=en,292,2025-09-15,PDF,,3,1.5,2,2,2,Transitioning to electric school buses (ESBs) from traditional diesel-powered school buses can reduce students’ exposure to air pollution and decrease greenhouse gas emissions. …,https://scholar.archive.org/work/bflyz4ugxnah3msyh2hximnxea/access/wayback/https://files.wri.org/d8/s3fs-public/2022-09/technical-note-dataset-electric-school-bus-adoption-united-states-august-2022.pdf?VersionId=88egpbp3IM7JmvI.KMc6wHCUxh69T9ln,https://scholar.google.com/scholar?q=related:ifa0JD__UnsJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,405,TRUE,NA,NA
1,"RI Xiao, M Jaller",Spatial analysis and predictive modeling framework of truck parking and idling impacts on environmental justice communities,2025,Journal of Transport Geography,Elsevier,https://www.sciencedirect.com/science/article/pii/S0966692325001541,https://scholar.google.com/scholar?cites=12182137911285402170&as_sdt=2005&sciodt=2007&hl=en,34,2025-09-15,HTML,,1,1,1,2,1,"This study introduces a comprehensive modeling framework to analyze truck idling and parking activities, illustrated through a case study in environmental justice communities in Kern …",https://www.sciencedirect.com/science/article/pii/S0966692325001541,https://scholar.google.com/scholar?q=related:Okr89uKlD6kJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,865,TRUE,NA,NA
5,MR Greenberg,Stigma as a multispatial‐scale process: Revisiting the worst US Superfund sites,2023,Risk Analysis,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/risa.14070,https://scholar.google.com/scholar?cites=7846868842715552609&as_sdt=2005&sciodt=2007&hl=en,120,2025-09-15,,10.1111/risa.14070,5,2.5,5,1,2,"… The EJScreen 2022 data base also included metrics for asthma, heart disease, and low life expectancy. The asthma and heart disease data were not available for many of the sites. …",https://onlinelibrary.wiley.com/doi/pdf/10.1111/risa.14070,https://scholar.google.com/scholar?q=related:YRskUaOt5WwJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,482,TRUE,NA,NA
0,"B COUNTY, NEW MEXICO",ALBUQUERQUE NATIONAL CEMETERY,2023,,cfm.va.gov,https://cfm.va.gov/CFM/environmental/albuquerque_Final_Environmental_Assessment.pdf,,624,2025-09-15,PDF,,0,0,0,2,2,"… In a letter dated December 6, 2022, the NM SHPO concurred that there are no historic properties within the Site area. NM SHPO stated that Petroglyph National Monument is located …",https://cfm.va.gov/CFM/environmental/albuquerque_Final_Environmental_Assessment.pdf,https://scholar.google.com/scholar?q=related:TRi8ahr9Q9EJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,110,TRUE,NA,NA
6,"E Mistur, A Reyes, A Soni, H Boukhaima, ...",Deciding on justice: environmental justice in city council agenda-setting,2023,Local …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/13549839.2023.2184783,https://scholar.google.com/scholar?cites=4169894086820213224&as_sdt=2005&sciodt=2007&hl=en,345,2025-09-15,,10.1080/13549839.2023.2184783,6,3,1,5,2,"… Citation2007; Pulido, Sidawi, and Vos Citation1996) and the consequences they incur on local communities (Jiang and Yang Citation2022). Little research accounts for procedural …",https://www.academia.edu/download/99514899/Deciding_on_justice_environmental_justice_in_city_council_agenda_setting.pdf,https://scholar.google.com/scholar?q=related:6LHrM5Rw3jkJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,210,TRUE,NA,NA
4,"H Kryczka, N Ospina, T Thomas",New Steps Toward Environmental Justice: The California Coastal Act and Environmental Justice near Ports,2020,Sw. L. Rev.,HeinOnline,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/swulr50&section=31,https://scholar.google.com/scholar?cites=9530299112420584754&as_sdt=2005&sciodt=2007&hl=en,13,2025-09-15,,,4,0.8,1,3,5,"California's coast is home to several seaports of varying sizes, each with an individual history of development and community advocacy deserving of its own article. One thing ports tend …",http://rss.swlaw.edu/sites/default/files/2022-09/5%20_Kryczka%20Ospina%20Thomas%20Article.pdf,https://scholar.google.com/scholar?q=related:Mq0Mj4xsQoQJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2020,ejscreen_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,10,TRUE,NA,NA
0,"G Fan, T Nguyen, X Wu",Does Transparency Enhance Environmental Justice?,NA,,,,,12,2025-09-15,CITATION,,0,0,0,3,NA,,,https://scholar.google.com/scholar?q=related:nfucjxFSDk4J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,241,TRUE,NA,NA
2,"M Baumhefner, R Hwang, P Bull",Driving out pollution,2016,,chargevc.org,https://chargevc.org/wp-content/uploads/2017/12/NRDC-Driving-Out-Pollution-How-Utilities-Can-Accelerate-the-Market-for-EVs.pdf,https://scholar.google.com/scholar?cites=13345132139222757585&as_sdt=2005&sciodt=2007&hl=en,32,2025-09-15,PDF,,2,0.22,1,3,9,"As noted in a recent National Academies of Science study, only utilities can capture the “incremental revenue from additional electricity that EV drivers consume at home, where roughly …",https://chargevc.org/wp-content/uploads/2017/12/NRDC-Driving-Out-Pollution-How-Utilities-Can-Accelerate-the-Market-for-EVs.pdf,https://scholar.google.com/scholar?q=related:0XAFn_luM7kJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2015&as_yhi=2020,ejscreen_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,18,TRUE,NA,NA
25,"K Skiendzielewski, CM Forke, DB Sarwer, ...",The intersection of adverse childhood experiences and neighborhood determinants of health: An exploratory spatial analysis.,2024,"… , practice, and policy",psycnet.apa.org,https://psycnet.apa.org/fulltext/2022-80212-001.html,https://scholar.google.com/scholar?cites=14766211665291270434&as_sdt=2005&sciodt=2007&hl=en,431,2025-09-15,,,25,25,6,4,1,Objective: Adverse childhood experiences (ACEs) are associated with elevated risk for poor physical and psychological health outcomes. Nearly all of the literature on the association …,https://psycnet.apa.org/manuscript/2022-80212-001.pdf,https://scholar.google.com/scholar?q=related:IlnqW0Yf7MwJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,385,TRUE,NA,NA
