cites,authors,title,year,source,publisher,article_url,cites_url,gs_rank,query_date,type,doi,ecc,cites_per_year,cites_per_author,author_count,age,abstract,full_text_url,related_url,source_file,tool_name,study_id,double_code,topic_cat,tool_use_type
0,"R Budowle, N Stubblefield, D Djokić, R Armstrong, ...",Radiating Justice Prototype Map: A Research and Practice Brief for Engaging Communities in Advanced Nuclear Energy Facility Siting,2025,,wyoscholar.uwyo.edu,https://wyoscholar.uwyo.edu/items/d5a21943-1093-4621-9a4a-096323f44b18,,105,2025-09-15,,,0,0,0,5,1,"… (2024) EJScreen: Environmental justice screening and mapping tool 6. Bodenhamer, DJ, et … (2022). Becoming kin: An Indigenous call to unforgetting the past and reimagining our future. …",https://wyoscholar.uwyo.edu/bitstreams/5d9d2bb0-f72f-4670-8349-d44a0af67774/download,https://scholar.google.com/scholar?q=related:tJfs07o0s8wJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Community engagement & knowledge,Mentioned/Context
0,"R Martin, J Epstein, J Lipscomb",The threat of landfill leachate to drinking water in the Hudson and Mohawk Rivers,2025,Mohawk Watershed Symposium …,researchgate.net,https://www.researchgate.net/profile/John-Garver/publication/389782978_2025_Mohawk_Watershed_Symposium_-_Abstracts_and_program/links/67d1ebdfbab3d32d8441533e/2025-Mohawk-Watershed-Symposium-Abstracts-and-program.pdf#page=66,,45,2025-09-15,PDF,,0,0,0,3,1,"Modern landfills must take extensive measures to contain liquid waste, or leachate, in order to protect surrounding groundwater and streams from contamination. Yet once this leachate …",https://www.researchgate.net/profile/John-Garver/publication/389782978_2025_Mohawk_Watershed_Symposium_-_Abstracts_and_program/links/67d1ebdfbab3d32d8441533e/2025-Mohawk-Watershed-Symposium-Abstracts-and-program.pdf#page=66,https://scholar.google.com/scholar?q=related:2tFwD7W9yPsJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Water resources & flooding,Applied
1,"R Negri, L Ceferino, G Cremen",Prioritizing urban areas for the deployment of hyperlocal flood sensors using stakeholder elicitation and risk analysis,2025,Natural Hazards Review,ascelibrary.org,https://ascelibrary.org/doi/abs/10.1061/NHREFO.NHENG-2280,https://scholar.google.com/scholar?cites=604154218566743752&as_sdt=2005&sciodt=2007&hl=en,167,2025-09-15,,10.1061/NHREFO.NHENG-2280,1,1,0,3,1,"This study develops a methodological framework to prioritize urban areas for the deployment of hyper-local, real-time flood-monitoring sensors. These sensors promise enhanced flood …",https://engrxiv.org/preprint/download/3717/6608,https://scholar.google.com/scholar?q=related:yHY5kw9jYggJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Climate hazards & risks,None
0,"R Thamman, SA Nasser, KC Ferdinand, S Al-Kindi, ...",Exposing Inequality: Environmental Injustice and Cardiovascular Health Disparities,2025,JACC: Advances,jacc.org,https://www.jacc.org/doi/abs/10.1016/j.jacadv.2025.101875,,83,2025-09-15,,10.1016/j.jacadv.2025.101875,0,0,0,5,1,"This review explores the intersection between environmental injustice and cardiovascular (CV) health disparities, highlighting how climate change, pollution, and environmental …",https://www.jacc.org/doi/full/10.1016/j.jacadv.2025.101875,https://scholar.google.com/scholar?q=related:B-td1KA5ODsJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Health & well-being,Mentioned/Context
1,"R Xu, RM Stalter, A Doubleday, K Naismith, ...",Mortality associated with long-term PM2.5 exposure among overburdened communities in Washington State,2025,"Air Quality, Atmosphere …",Springer,https://link.springer.com/article/10.1007/s11869-024-01664-6,https://scholar.google.com/scholar?cites=9736882833445470691&as_sdt=2005&sciodt=2007&hl=en,103,2025-09-15,HTML,10.1007/s11869-024-01664-6,1,1,0,5,1,… that represents the natural background level is the three-year average of PM 2.5 concentration at the Cheeka Peak monitoring site in northwest Washington for years 2020–2022. It’s …,https://link.springer.com/article/10.1007/s11869-024-01664-6,https://scholar.google.com/scholar?q=related:48EdS1lbIIcJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Health & well-being,None
0,"R Xu, RM Stalter, A Doubleday, K Naismith, J Schulte, ...",Mortality associated with long‑term PM,2025,,,,,137,2025-09-15,CITATION,,0,0,0,6,1,,,https://scholar.google.com/scholar?q=related:MME61P_haeoJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Health & well-being,None
2,"RD Kehm, SE Lloyd, KR Burke, ...",Advancing environmental epidemiologic methods to confront the cancer burden,2025,American Journal of …,academic.oup.com,https://academic.oup.com/aje/article-abstract/194/1/195/7717413,https://scholar.google.com/scholar?cites=11375750985716820738&as_sdt=2005&sciodt=2007&hl=en,131,2025-09-15,,,2,2,1,4,1,"Even though many environmental carcinogens have been identified, studying their effects on specific cancers has been challenging in nonoccupational settings, where exposures may …",https://academic.oup.com/aje/article/194/1/195/7717413,https://scholar.google.com/scholar?q=related:AmvzDEDJ3p0J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Health & well-being,None
0,RE Rodriguez,Para Seguir Amándonos: Protective Factors for Parent-Child Relationships Among Latinx Immigrant Families Experiencing Reunification,2025,,search.proquest.com,https://search.proquest.com/openview/746f683b76768166da5bd51c66b12620/1?pq-origsite=gscholar&cbl=18750&diss=y,,205,2025-09-15,,,0,0,0,1,1,"This study examined how separation, neighborhood, cultural, and family factors impact parent-child relationships for immigrant families who have experienced separation and …",,https://scholar.google.com/scholar?q=related:Ry9EteMl3JAJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Other,None
0,"RJ Treves, Q Lin, M Hilderbran, D Ouyang, ...",Do mandatory minimum penalties and penalty relief work? Evidence from California's clean water program,2025,PLOS …,journals.plos.org,https://journals.plos.org/water/article?id=10.1371/journal.pwat.0000326,,182,2025-09-15,HTML,,0,0,0,5,1,… We also assess the distributive impacts of the eligibility criteria for penalty conversion among communities served by POTWs active in 2022 (see Appendix D in S1 Text for more details). …,https://journals.plos.org/water/article?id=10.1371/journal.pwat.0000326,https://scholar.google.com/scholar?q=related:aarqgNpI0jwJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,"Governance, policy & institutional frameworks",None
0,"RM Lunn, M Clemons, R Blain, S Mahabir, ...","Identifying the known and unknown health hazard information for chemical disasters: a phased scoping review of the East Palestine, Ohio train derailment",2025,Journal of Exposure …,nature.com,https://www.nature.com/articles/s41370-025-00803-0,,92,2025-09-15,HTML,,0,0,0,5,1,"Introduction In February 2023, people residing in the village of East Palestine (EP, Ohio, USA) and surrounding areas were exposed to toxic chemicals from a Norfolk Southern Railway …",https://www.nature.com/articles/s41370-025-00803-0,https://scholar.google.com/scholar?q=related:WgULjSC05zsJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Climate hazards & risks,Mentioned/Context
1,"S Amiri, JM Bryant, DH Farber, O Amram, ...",Pesticide Exposure Estimation across Census Tracts in Washington State: Identifying Vulnerable Areas and Populations,2025,Environmental Health …,ehp.niehs.nih.gov,https://ehp.niehs.nih.gov/doi/abs/10.1289/EHP15686,https://scholar.google.com/scholar?cites=648994439118589716&as_sdt=2005&sciodt=2007&hl=en,48,2025-09-15,,10.1289/EHP15686,1,1,0,5,1,"Introduction: Disparities in exposure to and harm associated with pesticides are established. However, high resolution spatial data on exposure to pesticides are lacking. Purpose: To …",https://ehp.niehs.nih.gov/doi/pdf/10.1289/EHP15686,https://scholar.google.com/scholar?q=related:FA_e_ACxAQkJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Equity and justice,None
0,"S Camacho Lorenzo, Y Pérez Albert, ...",Environmental Quality and Poverty in Montevideo: A Spatial Approach to Exploring Environmental Injustices.,2025,Social Sciences …,search.ebscohost.com,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=20760760&AN=184132608&h=dW2cpkarVy0X0Wx6mAYPyUyHmH8s0a4SkII4KcYkyBkizj2MIqsZF5eD8IvmbYl0emA2hnqN5ziUu%2FccK807PA%3D%3D&crl=c,,151,2025-09-15,,,0,0,0,3,1,"… By 2022, the average income of the population of Montevideo reached 102,225 UYU/month… Along the same lines, 12.8% of the city’s population was below the poverty line in 2022, with …",https://www.mdpi.com/2076-0760/14/3/150,https://scholar.google.com/scholar?q=related:o_xRBcY3O7kJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,"Transit, mobility & transportation",None
2,"S Ding, L Wu","Disparities in electric vehicle charging infrastructure distribution: A socio-spatial clustering study in King County, Washington",2025,Sustainable Cities and Society,Elsevier,https://www.sciencedirect.com/science/article/pii/S221067072500071X,https://scholar.google.com/scholar?cites=8826775107264210018&as_sdt=2005&sciodt=2007&hl=en,112,2025-09-15,,,2,2,1,2,1,"Transportation electrification has emerged as a critical strategy for mitigating greenhouse gas emissions, yet recent studies have indicated multifaceted injustices in adopting electric …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4996036,https://scholar.google.com/scholar?q=related:YmS-nDEBf3oJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Health & well-being,Applied
7,"S Ghorbany, M Hu, S Yao, C Wang, M Sisk, ...",Intersecting paths to health: A factor analysis approach to socioeconomic and environmental determinants in Indiana,2025,International Journal of …,mdpi.com,https://www.mdpi.com/1660-4601/22/2/219,https://scholar.google.com/scholar?cites=14312538189848907165&as_sdt=2005&sciodt=2007&hl=en,37,2025-09-15,HTML,,7,7,1,6,1,"… The bottom right and bottom left variables in this graph are mostly related to the EJScreen dataset, which represents the environmental factors. Among these variables, some health …",https://www.mdpi.com/1660-4601/22/2/219,https://scholar.google.com/scholar?q=related:nQ0oEKdZoMYJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Health & well-being,None
1,"S Ghorbany, M Hu, S Yao, M Sisk, C Wang, K Zhang, ...",Data driven assessment of built environment impacts on urban health across United States cities,2025,Scientific Reports,nature.com,https://www.nature.com/articles/s41598-025-04567-3,https://scholar.google.com/scholar?cites=5429404213416629883&as_sdt=2005&sciodt=2007&hl=en,73,2025-09-15,HTML,,1,1,0,7,1,"… More recent research from 2022 further established that street connectivity is also linked to mental health outcomes, particularly depression 11 . Additional studies have demonstrated …",https://www.nature.com/articles/s41598-025-04567-3,https://scholar.google.com/scholar?q=related:exa1ql0eWUsJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Health & well-being,Mentioned/Context
0,"S Khadke, V Khadke, A Kumar, B Makwana, ...",Environmental justice index and prevalence of asthma and COPD in US neighborhoods-a population-based study,2025,The Lancet Regional …,thelancet.com,https://www.thelancet.com/journals/lanam/article/PIIS2667-193X(25)00205-4/fulltext,,18,2025-09-15,HTML,,0,0,0,5,1,"… the US Environmental Protection Agency's (EPA's) EJSCREEN. It utilizes data from multiple … The Environmental Burden Module (EBM), released in 2022, comprehensively measures …",https://www.thelancet.com/journals/lanam/article/PIIS2667-193X(25)00205-4/fulltext,https://scholar.google.com/scholar?q=related:3LhFLh_z7UkJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,Energy & decarbonization,Critiqued
2,"S Mittlefehldt, E Bunting, J Welsh, E Huff","Mapping and Measuring Environmental Justice: A Case Study of Bioenergy Development in Michigan, USA",2025,Environmental Justice,liebertpub.com,https://www.liebertpub.com/doi/abs/10.1089/env.2023.0069,https://scholar.google.com/scholar?cites=2785582130463420847&as_sdt=2005&sciodt=2007&hl=en,10,2025-09-15,,10.1089/env.2023.0069,2,2,1,4,1,"… of using spatial data to map and measure EJ in the context of bioenergy development, and contributes to existing scholarship on the strengths and limitations of tools such as EJScreen …",https://par.nsf.gov/servlets/purl/10549043,https://scholar.google.com/scholar?q=related:r7HyYjBgqCYJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,,,"Natural environment, resources & ecosystems",Mentioned/Context
