cites,authors,title,year,source,publisher,article_url,cites_url,gs_rank,query_date,type,doi,ecc,cites_per_year,cites_per_author,author_count,age,abstract,full_text_url,related_url,source_file,tool_name,study_id,double_code,topic_cat,tool_use_type
43,"XC Hu, M Dai, JM Sun, EM Sunderland","The utility of machine learning models for predicting chemical contaminants in drinking water: Promise, challenges, and opportunities",2023,Current environmental health …,Springer,https://link.springer.com/article/10.1007/s40572-022-00389-x,https://scholar.google.com/scholar?cites=11308319065303663734&as_sdt=2005&sciodt=2007&hl=en,154,2025-09-15,HTML,10.1007/s40572-022-00389-x,43,21.5,11,4,2,"… We conducted a title and abstract search of the databases on January 20, 2022 for all articles published between January 1, 2012 and January 20, 2022 to capture a 10-year window. …",https://link.springer.com/article/10.1007/s40572-022-00389-x,https://scholar.google.com/scholar?q=related:dsQznkY475wJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,EJScreen,1029,TRUE,NA,NA
2,"SA Al‐Kohlani, HE Campbell, SO El‐Khatib",Minority faith and environmental justice,2023,Politics &Policy,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/polp.12564,https://scholar.google.com/scholar?cites=14406693954623461190&as_sdt=2005&sciodt=2007&hl=en,58,2025-09-15,,10.1111/polp.12564,2,1,1,3,2,"… We combine these data with EJSCREEN data to analyze … 我们将这些数据与“环境正义筛查和 制图工具” (EJSCREEN)数据相结合,… a significant milestone in the 2022 UN General Assembly …",,https://scholar.google.com/scholar?q=related:RlcZYdLb7scJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,EJScreen,955,TRUE,NA,NA
2,RB Hanson,Report to NSF on AGU community recommendations and ideas regarding implementing Climate Change Solutions,2022,Authorea Preprints,authorea.com,https://www.authorea.com/doi/full/10.1002/essoar.10507256,https://scholar.google.com/scholar?cites=13709759302959139182&as_sdt=2005&sciodt=2007&hl=en,312,2025-09-15,,10.1002/essoar.10507256,2,0.67,2,1,3,Several bills moving through Congress are likely to provide significant funding for expanding research and results in climate change solutions (CCS). This is also a priority of the Biden-…,https://www.authorea.com/doi/pdf/10.1002/essoar.10507256,https://scholar.google.com/scholar?q=related:bon82HLZQr4J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,316,TRUE,NA,NA
5,이훈종,도시열섬현상의 공간적 특성 및 도시지리학에서의 함의-미국 샌안토니오 대도시 지역을 중심으로,2023,국토지리학회지,researchgate.net,https://www.researchgate.net/profile/Hoonchong-Yi/publication/369973410_dosiyeolseomhyeonsang-ui_gong-ganjeog_teugseong_mich_dosijilihag-eseoui_ham-ui_-migug_saen-antonio_daedosi_jiyeog-eul_jungsim-eulo_-_Spatial_Characteristics_of_Urban_Heat_Island_Phenomenon_and_Implica/links/6437578120f25554da299fc6/dosiyeolseomhyeonsang-ui-gong-ganjeog-teugseong-mich-dosijilihag-eseoui-ham-ui-migug-saen-antonio-daedosi-jiyeog-eul-jungsim-eulo-Spatial-Characteristics-of-Urban-Heat-Island-Phenomenon-and-Implic.pdf,https://scholar.google.com/scholar?cites=6958861285037587736&as_sdt=2005&sciodt=2007&hl=en,471,2025-09-15,PDF,,5,2.5,5,1,2,"… harrisgeospatial.com National Weather Service, 2022, Weather related fatality and injury statistics, https://www.weather.gov/hazstat Texas Natural Resources Information System (TNRIS…",https://www.researchgate.net/profile/Hoonchong-Yi/publication/369973410_dosiyeolseomhyeonsang-ui_gong-ganjeog_teugseong_mich_dosijilihag-eseoui_ham-ui_-migug_saen-antonio_daedosi_jiyeog-eul_jungsim-eulo_-_Spatial_Characteristics_of_Urban_Heat_Island_Phenomenon_and_Implica/links/6437578120f25554da299fc6/dosiyeolseomhyeonsang-ui-gong-ganjeog-teugseong-mich-dosijilihag-eseoui-ham-ui-migug-saen-antonio-daedosi-jiyeog-eul-jungsim-eulo-Spatial-Characteristics-of-Urban-Heat-Island-Phenomenon-and-Implic.pdf,https://scholar.google.com/scholar?q=related:GD3iF3jXkmAJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,EJScreen,1052,TRUE,NA,NA
0,"J Almanzar, P Schauwecker",How ESG Efforts Can Promote Environmental Justice,2021,Nat. Resources &Env't,HeinOnline,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/nre36&section=88,,294,2025-09-15,,,0,0,0,2,4,"27, 2021. And while no region is safe, certain communities will be impacted more severely than others. In early September 2021, the US Environmental Protection Agency (EPA) …",,https://scholar.google.com/scholar?q=related:ZEeBsodYjiEJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,163,TRUE,NA,NA
0,"B Tarroja, J Schoenung, Y Qiu",Overcoming barriers to improved decision-making for battery deployment in the clean,2024,"iScience, 27 (6)",escholarship.org,https://escholarship.org/content/qt5h89t9xq/qt5h89t9xq.pdf?t=sf7sej&utm_source=consensus,,391,2025-09-15,PDF,,0,0,0,3,1,"Decarbonization plans depend on the rapid, large-scale deployment of batteries to sufficiently decarbonize the electricity system and on-road transport. This can take many forms, …",https://escholarship.org/content/qt5h89t9xq/qt5h89t9xq.pdf?t=sf7sej&utm_source=consensus,https://scholar.google.com/scholar?q=related:155nQD8q8ecJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,EJScreen,460,TRUE,NA,NA
5,H Mullen,Indigenous environmental justice and screening tools: Lessons learned from EJSCREEN and paths forward for the climate and economic justice screening tool,2022,,deepblue.lib.umich.edu,https://deepblue.lib.umich.edu/handle/2027.42/172180,https://scholar.google.com/scholar?cites=5115949022476912293&as_sdt=2005&sciodt=2007&hl=en,2,2025-09-15,,,5,1.67,5,1,3,"… on lessons learned from EJSCREEN. For Tribes, however, EJSCREEN does not adequately … In this thesis, I will discuss gaps in EJSCREEN that must be addressed in the forthcoming …",https://deepblue.lib.umich.edu/bitstream/handle/2027.42/172180/Mullen_Haley_Thesis.pdf?sequence=1,https://scholar.google.com/scholar?q=related:pUa-zYeA_0YJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,152,TRUE,NA,NA
0,"MA Doctor, C Ngo, D Betkey, K Scurry, J Shaw, ...","Public Roads, Vol. 85 No. 4",2022,,rosap.ntl.bts.gov,https://rosap.ntl.bts.gov/view/dot/67989,,304,2025-09-15,,,0,0,0,6,3,Making our Roads Safer through a Safe System Approach; The Highway Safety Improvement Program: Paving the Road to a Safer Future; The Safe System Paradigm: Reducing …,https://rosap.ntl.bts.gov/view/dot/67989/dot_67989_DS1.pdf,https://scholar.google.com/scholar?q=related:VfC4iXsKwXkJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,280,TRUE,NA,NA
8,"RT Emeny, K Zhang, D Goodman, A Dev, ...",Inclusion of social and structural determinants of health to advance understanding of their influence on the biology of chronic disease,2022,Current …,Wiley Online Library,https://currentprotocols.onlinelibrary.wiley.com/doi/abs/10.1002/cpz1.556,https://scholar.google.com/scholar?cites=3580681760178207764&as_sdt=2005&sciodt=2007&hl=en,69,2025-09-15,,10.1002/cpz1.556,8,2.67,2,5,3,"… The EJSCREEN tool can be used to indicate associations between the built environment and community exposures to SDOH factors with many adverse health outcomes, such as non-…",,https://scholar.google.com/scholar?q=related:FHwk8RYjsTEJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,320,TRUE,NA,NA
0,"MR Greenberg, D Schneider",Is Opera Part of Leisure-Oriented Redevelopment in the Largest US Cities? An Empirical Assessment of a Historical Cultural Innovation,2024,Current Urban …,Scientific Research Publishing,,,360,2025-09-15,CITATION,,0,0,0,2,1,,,https://scholar.google.com/scholar?q=related:I5PSPHKERvYJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,EJScreen,828,TRUE,NA,NA
2,"AD Stoltz, AE Cravens, E Lentz, EA Himmelstoss",User engagement to improve coastal data access and delivery,2023,,pubs.usgs.gov,https://pubs.usgs.gov/publication/sir20235081,https://scholar.google.com/scholar?cites=13431747686846466194&as_sdt=2005&sciodt=2007&hl=en,617,2025-09-15,,,2,1,1,4,2,A priority of the US Geological Survey (USGS) Coastal and Marine Hazards and Resources Program focus on coastal change hazards is to provide accessible and actionable science …,https://pubs.usgs.gov/sir/2023/5081/sir20235081.pdf,https://scholar.google.com/scholar?q=related:kogoU1snZ7oJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,EJScreen,427,TRUE,NA,NA
0,F Buaku,"Transportation Equity: Between the Promise, Policies, and the Product Justice40 and Transportation Equity in the Houston Metropolitan Area",2025,,search.proquest.com,https://search.proquest.com/openview/eca91a25fdd455ee7e08ef5709c15b0d/1?pq-origsite=gscholar&cbl=18750&diss=y,,78,2025-09-15,,,0,0,0,1,1,"The Environmental Protection Agency (EPA) defines environmental justice as “The fair treatment and meaningful involvement of all people regardless of race, color, national origin, or …",,https://scholar.google.com/scholar?q=related:oN4TDH-5qqIJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,EJScreen,1105,TRUE,NA,NA
1,K Consalo,"Let the Sun Shine: Methods for Expansion of Small-Scale Solar Electricity to Reduce Fossil Fuel Dependence, Ease Financial Energy Burdens, and Enhance …",2023,Nev. LJ,HeinOnline,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/nevlj24&section=20,https://scholar.google.com/scholar?cites=10673823624718146455&as_sdt=2005&sciodt=2007&hl=en,575,2025-09-15,,,1,0.5,1,1,2,"… The Inflation Reduction Act of 2022 allows individuals a tax credit for 30 percent of expenditures made for certain residential clean energy projects, including photovoltaic panels, solar …",https://scholars.law.unlv.edu/cgi/viewcontent.cgi?article=1943&context=nlj,https://scholar.google.com/scholar?q=related:l1t_yggKIZQJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,EJScreen,713,TRUE,NA,NA
0,"Y Molina, E Lee, J Piñeros, D Ries, ...",Characterizing the catchment area and identifying scientific priorities with communities: An example from the University of Illinois Cancer Center,2024,Preventive Oncology …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/28322134.2024.2381819,,214,2025-09-15,,10.1080/28322134.2024.2381819,0,0,0,5,1,"… We utilized 2018–2022 5-year estimates for age, gender, race/ethnicity, veteran status, disability, education level, unemployment, severe housing problems, food stamp usage, and …",https://www.tandfonline.com/doi/pdf/10.1080/28322134.2024.2381819,https://scholar.google.com/scholar?q=related:YOW3B1oUcFYJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,EJScreen,1032,TRUE,NA,NA
2,"A Spriggs, R Rotman, K Trauth",Functional analysis of web-based GIS tools for environmental justice assessment of transportation projects,2024,Transportation Research Part D: Transport …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1361920924000373,https://scholar.google.com/scholar?cites=900926294829229476&as_sdt=2005&sciodt=2007&hl=en,5,2025-09-15,HTML,,2,2,1,3,1,Environmental justice – the concept that environmental amenities and burdens should be shared equitably among all races and socioeconomic classes – has gained diplomatic traction …,https://www.sciencedirect.com/science/article/pii/S1361920924000373,https://scholar.google.com/scholar?q=related:pOUaHLG7gAwJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,EJScreen,416,TRUE,NA,NA
0,"C Bodenreider, A Damicis, T Delaney, H Dowling, ...",Utah Healthy Places Index,2023,,dhhs.utah.gov,https://dhhs.utah.gov/wp-content/uploads/Utah_HPI_Technical_Report-June-2023-1.pdf,,247,2025-09-15,PDF,,0,0,0,5,2,The Utah Healthy Places Index (HPI) summarizes the healthiness of community conditions of Utah census tracts based on the distribution of 20 indicators of social determinants of health…,https://dhhs.utah.gov/wp-content/uploads/Utah_HPI_Technical_Report-June-2023-1.pdf,https://scholar.google.com/scholar?q=related:iUo0okt_rsEJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,EJScreen,474,TRUE,NA,NA
4,"AD Sundberg, EN Koehler",Bridges to civic health: Enhancing shared service-learning collaboration in nursing and history,2023,Journal of Experiential …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/10538259221146745,https://scholar.google.com/scholar?cites=14456345522429619729&as_sdt=2005&sciodt=2007&hl=en,336,2025-09-15,,10.1177/10538259221146745,4,2,2,2,2,"Background: Faculty in nursing and history at Creighton University directed two service-learning courses on the history and public health implications of lead (Pb) exposure in Omaha, …",,https://scholar.google.com/scholar?q=related:Ee653qhBn8gJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,EJScreen,428,TRUE,NA,NA
116,"SR Nicholson, JE Rorrer, A Singh, ...",The critical role of process analysis in chemical recycling and upcycling of waste plastics,2022,Annual review of …,annualreviews.org,https://www.annualreviews.org/content/journals/10.1146/annurev-chembioeng-100521-085846,https://scholar.google.com/scholar?cites=16561911266140556031&as_sdt=2005&sciodt=2007&hl=en,98,2025-09-15,,10.1146/annurev-chembioeng-100521-085846,116,38.67,29,4,3,"There is an urgent need for new technologies to enable circularity for synthetic polymers, spurred by the accumulation of waste plastics in landfills and the environment and the …",https://www.osti.gov/pages/servlets/purl/1861788,https://scholar.google.com/scholar?q=related:_wrZO4y61-UJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,348,TRUE,NA,NA
